(13973, 44430)
(13973, 44436)
(13973, 46842)
(13973, 47450)
(13973, 48599)
(13973, 49471)
(13973, 49520)
(13973, 49674)
(13973, 49701)
(13973, 50169)
(13973, 50411)
(13973, 50786)
(13973, 52029)
(13973, 52740)
(13973, 53594)
(13973, 54170)
(13973, 54220)
(13973, 54707)
(13973, 55555)
(13973, 55798)
(13973, 56758)
(13973, 57521)
(13973, 57712)
(13973, 58322)
(13973, 60482)
(13973, 61243)
(13973, 61860)
(13973, 63633)
(13973, 64700)
(13973, 64861)
(13973, 65958)
(13973, 66275)
(13973, 66872)
(13973, 68044)
(13973, 68170)
(13973, 70641)
(13973, 71120)
(13973, 72122)
(13973, 72408)
(13973, 73001)
(13973, 73131)
(13973, 76522)
(13973, 76575)
(13973, 78106)
(13973, 79384)
(13973, 81731)
(13973, 81993)
(13973, 82221)
(13973, 84104)
(13973, 85265)
(13973, 88269)
(13973, 88609)
(13973, 89570)
(13973, 90068)
(13973, 90115)
(13973, 90314)
(13973, 90398)
(13973, 90415)
(13973, 91466)
(13973, 91858)
(13973, 92935)
(13973, 94024)
(13973, 95144)
(13973, 95496)
(13973, 95871)
(13973, 97625)
(15245, 15587)
(15245, 15840)
(15245, 16303)
(15245, 16359)
(15245, 16542)
(15245, 17200)
(15245, 19125)
(15245, 19341)
(15245, 20645)
(15245, 22522)
(15245, 22693)
(15245, 23670)
(15245, 24283)
(15245, 24601)
(15245, 24901)
(15245, 25857)
(15245, 25984)
(15245, 27272)
(15245, 28143)
(15245, 28291)
(15245, 28302)
(15245, 28483)
(15245, 28926)
(15245, 29327)
(15245, 29992)
(15245, 30104)
(15245, 30250)
(15245, 31080)
(15245, 31260)
(15245, 31272)
(15245, 32228)
(15245, 32618)
(15245, 33229)
(15245, 33399)
(15245, 33850)
(15245, 34402)
(15245, 35167)
(15245, 35292)
(15245, 35431)
(15245, 35782)
(15245, 38212)
(15245, 39909)
(15245, 40719)
(15245, 41798)
(15245, 42371)
(15245, 42744)
(15245, 44166)
(15245, 44430)
(15245, 44436)
(15245, 46842)
(15245, 47450)
(15245, 48599)
(15245, 49471)
(15245, 49520)
(15245, 49674)
(15245, 49701)
(15245, 50169)
(15245, 50411)
(15245, 50786)
(15245, 52029)
(15245, 52740)
(15245, 53594)
(15245, 54170)
(15245, 54220)
(15245, 54707)
(15245, 55555)
(15245, 55798)
(15245, 56758)
(15245, 57521)
(15245, 57712)
(15245, 58322)
(15245, 60482)
(15245, 61243)
(15245, 61860)
(15245, 63633)
(15245, 64700)
(15245, 64861)
(15245, 65958)
(15245, 66275)
(15245, 66872)
(15245, 68044)
(15245, 68170)
(15245, 70641)
(15245, 71120)
(15245, 72122)
(15245, 72408)
(15245, 73001)
(15245, 73131)
(15245, 76522)
(15245, 76575)
(15245, 78106)
(15245, 79384)
(15245, 81731)
(15245, 81993)
(15245, 82221)
(15245, 84104)
(15245, 85265)
(15245, 88269)
(15245, 88609)
(15245, 89570)
(15245, 90068)
(15245, 90115)
(15245, 90314)
(15245, 90398)
(15245, 90415)
(15245, 91466)
(15245, 91858)
(15245, 92935)
(15245, 94024)
(15245, 95144)
(15245, 95496)
(15245, 95871)
(15245, 97625)
(15587, 15840)
(15587, 16303)
(15587, 16359)
(15587, 16542)
(15587, 17200)
(15587, 19125)
(15587, 19341)
(15587, 20645)
(15587, 22522)
(15587, 22693)
(15587, 23670)
(15587, 24283)
(15587, 24601)
(15587, 24901)
(15587, 25857)
(15587, 25984)
(15587, 27272)
(15587, 28143)
(15587, 28291)
(15587, 28302)
(15587, 28483)
(15587, 28926)
(15587, 29327)
(15587, 29992)
(15587, 30104)
(15587, 30250)
(15587, 31080)
(15587, 31260)
(15587, 31272)
(15587, 32228)
(15587, 32618)
(15587, 33229)
(15587, 33399)
(15587, 33850)
(15587, 34402)
(15587, 35167)
(15587, 35292)
(15587, 35431)
(15587, 35782)
(15587, 38212)
(15587, 39909)
(15587, 40719)
(15587, 41798)
(15587, 42371)
(15587, 42744)
(15587, 44166)
(15587, 44430)
(15587, 44436)
(15587, 46842)
(15587, 47450)
(15587, 48599)
(15587, 49471)
(15587, 49520)
(15587, 49674)
(15587, 49701)
(15587, 50169)
(15587, 50411)
(15587, 50786)
(15587, 52029)
(15587, 52740)
(15587, 53594)
(15587, 54170)
(15587, 54220)
(15587, 54707)
(15587, 55555)
(15587, 55798)
(15587, 56758)
(15587, 57521)
(15587, 57712)
(15587, 58322)
(15587, 60482)
(15587, 61243)
(15587, 61860)
(15587, 63633)
(15587, 64700)
(15587, 64861)
(15587, 65958)
(15587, 66275)
(15587, 66872)
(15587, 68044)
(15587, 68170)
(15587, 70641)
(15587, 71120)
(15587, 72122)
(15587, 72408)
(15587, 73001)
(15587, 73131)
(15587, 76522)
(15587, 76575)
(15587, 78106)
(15587, 79384)
(15587, 81731)
(15587, 81993)
(15587, 82221)
(15587, 84104)
(15587, 85265)
(15587, 88269)
(15587, 88609)
(15587, 89570)
(15587, 90068)
(15587, 90115)
(15587, 90314)
(15587, 90398)
(15587, 90415)
(15587, 91466)
(15587, 91858)
(15587, 92935)
(15587, 94024)
(15587, 95144)
(15587, 95496)
(15587, 95871)
(15587, 97625)
(15840, 16303)
(15840, 16359)
(15840, 16542)
(15840, 17200)
(15840, 19125)
(15840, 19341)
(15840, 20645)
(15840, 22522)
(15840, 22693)
(15840, 23670)
(15840, 24283)
(15840, 24601)
(15840, 24901)
(15840, 25857)
(15840, 25984)
(15840, 27272)
(15840, 28143)
(15840, 28291)
(15840, 28302)
(15840, 28483)
(15840, 28926)
(15840, 29327)
(15840, 29992)
(15840, 30104)
(15840, 30250)
(15840, 31080)
(15840, 31260)
(15840, 31272)
(15840, 32228)
(15840, 32618)
(15840, 33229)
(15840, 33399)
(15840, 33850)
(15840, 34402)
(15840, 35167)
(15840, 35292)
(15840, 35431)
(15840, 35782)
(15840, 38212)
(15840, 39909)
(15840, 40719)
(15840, 41798)
(15840, 42371)
(15840, 42744)
(15840, 44166)
(15840, 44430)
(15840, 44436)
(15840, 46842)
(15840, 47450)
(15840, 48599)
(15840, 49471)
(15840, 49520)
(15840, 49674)
(15840, 49701)
(15840, 50169)
(15840, 50411)
(15840, 50786)
(15840, 52029)
(15840, 52740)
(15840, 53594)
(15840, 54170)
(15840, 54220)
(15840, 54707)
(15840, 55555)
(15840, 55798)
(15840, 56758)
(15840, 57521)
(15840, 57712)
(15840, 58322)
(15840, 60482)
(15840, 61243)
(15840, 61860)
(15840, 63633)
(15840, 64700)
(15840, 64861)
(15840, 65958)
(15840, 66275)
(15840, 66872)
(15840, 68044)
(15840, 68170)
(15840, 70641)
(15840, 71120)
(15840, 72122)
(15840, 72408)
(15840, 73001)
(15840, 73131)
(15840, 76522)
(15840, 76575)
(15840, 78106)
(15840, 79384)
(15840, 81731)
(15840, 81993)
(15840, 82221)
(15840, 84104)
(15840, 85265)
(15840, 88269)
(15840, 88609)
(15840, 89570)
(15840, 90068)
(15840, 90115)
(15840, 90314)
(15840, 90398)
(15840, 90415)
(15840, 91466)
(15840, 91858)
(15840, 92935)
(15840, 94024)
(15840, 95144)
(15840, 95496)
(15840, 95871)
(15840, 97625)
(16303, 16359)
(16303, 16542)
(16303, 17200)
(16303, 19125)
(16303, 19341)
(16303, 20645)
(16303, 22522)
(16303, 22693)
(16303, 23670)
(16303, 24283)
(16303, 24601)
(16303, 24901)
(16303, 25857)
(16303, 25984)
(16303, 27272)
(16303, 28143)
(16303, 28291)
(16303, 28302)
(16303, 28483)
(16303, 28926)
(16303, 29327)
(16303, 29992)
(16303, 30104)
(16303, 30250)
(16303, 31080)
(16303, 31260)
(16303, 31272)
(16303, 32228)
(16303, 32618)
(16303, 33229)
(16303, 33399)
(16303, 33850)
(16303, 34402)
(16303, 35167)
(16303, 35292)
(16303, 35431)
(16303, 35782)
(16303, 38212)
(16303, 39909)
(16303, 40719)
(16303, 41798)
(16303, 42371)
(16303, 42744)
(16303, 44166)
(16303, 44430)
(16303, 44436)
(16303, 46842)
(16303, 47450)
(16303, 48599)
(16303, 49471)
(16303, 49520)
(16303, 49674)
(16303, 49701)
(16303, 50169)
(16303, 50411)
(16303, 50786)
(16303, 52029)
(16303, 52740)
(16303, 53594)
(16303, 54170)
(16303, 54220)
(16303, 54707)
(16303, 55555)
(16303, 55798)
(16303, 56758)
(16303, 57521)
(16303, 57712)
(16303, 58322)
(16303, 60482)
(16303, 61243)
(16303, 61860)
(16303, 63633)
(16303, 64700)
(16303, 64861)
(16303, 65958)
(16303, 66275)
(16303, 66872)
(16303, 68044)
(16303, 68170)
(16303, 70641)
(16303, 71120)
(16303, 72122)
(16303, 72408)
(16303, 73001)
(16303, 73131)
(16303, 76522)
(16303, 76575)
(16303, 78106)
(16303, 79384)
(16303, 81731)
(16303, 81993)
(16303, 82221)
(16303, 84104)
(16303, 85265)
(16303, 88269)
(16303, 88609)
(16303, 89570)
(16303, 90068)
(16303, 90115)
(16303, 90314)
(16303, 90398)
(16303, 90415)
(16303, 91466)
(16303, 91858)
(16303, 92935)
(16303, 94024)
(16303, 95144)
(16303, 95496)
(16303, 95871)
(16303, 97625)
(16359, 16542)
(16359, 17200)
(16359, 19125)
(16359, 19341)
(16359, 20645)
(16359, 22522)
(16359, 22693)
(16359, 23670)
(16359, 24283)
(16359, 24601)
(16359, 24901)
(16359, 25857)
(16359, 25984)
(16359, 27272)
(16359, 28143)
(16359, 28291)
(16359, 28302)
(16359, 28483)
(16359, 28926)
(16359, 29327)
(16359, 29992)
(16359, 30104)
(16359, 30250)
(16359, 31080)
(16359, 31260)
(16359, 31272)
(16359, 32228)
(16359, 32618)
(16359, 33229)
(16359, 33399)
(16359, 33850)
(16359, 34402)
(16359, 35167)
(16359, 35292)
(16359, 35431)
(16359, 35782)
(16359, 38212)
(16359, 39909)
(16359, 40719)
(16359, 41798)
(16359, 42371)
(16359, 42744)
(16359, 44166)
(16359, 44430)
(16359, 44436)
(16359, 46842)
(16359, 47450)
(16359, 48599)
(16359, 49471)
(16359, 49520)
(16359, 49674)
(16359, 49701)
(16359, 50169)
(16359, 50411)
(16359, 50786)
(16359, 52029)
(16359, 52740)
(16359, 53594)
(16359, 54170)
(16359, 54220)
(16359, 54707)
(16359, 55555)
(16359, 55798)
(16359, 56758)
(16359, 57521)
(16359, 57712)
(16359, 58322)
(16359, 60482)
(16359, 61243)
(16359, 61860)
(16359, 63633)
(16359, 64700)
(16359, 64861)
(16359, 65958)
(16359, 66275)
(16359, 66872)
(16359, 68044)
(16359, 68170)
(16359, 70641)
(16359, 71120)
(16359, 72122)
(16359, 72408)
(16359, 73001)
(16359, 73131)
(16359, 76522)
(16359, 76575)
(16359, 78106)
(16359, 79384)
(16359, 81731)
(16359, 81993)
(16359, 82221)
(16359, 84104)
(16359, 85265)
(16359, 88269)
(16359, 88609)
(16359, 89570)
(16359, 90068)
(16359, 90115)
(16359, 90314)
(16359, 90398)
(16359, 90415)
(16359, 91466)
(16359, 91858)
(16359, 92935)
(16359, 94024)
(16359, 95144)
(16359, 95496)
(16359, 95871)
(16359, 97625)
(16542, 17200)
(16542, 19125)
(16542, 19341)
(16542, 20645)
(16542, 22522)
(16542, 22693)
(16542, 23670)
(16542, 24283)
(16542, 24601)
(16542, 24901)
(16542, 25857)
(16542, 25984)
(16542, 27272)
(16542, 28143)
(16542, 28291)
(16542, 28302)
(16542, 28483)
(16542, 28926)
(16542, 29327)
(16542, 29992)
(16542, 30104)
(16542, 30250)
(16542, 31080)
(16542, 31260)
(16542, 31272)
(16542, 32228)
(16542, 32618)
(16542, 33229)
(16542, 33399)
(16542, 33850)
(16542, 34402)
(16542, 35167)
(16542, 35292)
(16542, 35431)
(16542, 35782)
(16542, 38212)
(16542, 39909)
(16542, 40719)
(16542, 41798)
(16542, 42371)
(16542, 42744)
(16542, 44166)
(16542, 44430)
(16542, 44436)
(16542, 46842)
(16542, 47450)
(16542, 48599)
(16542, 49471)
(16542, 49520)
(16542, 49674)
(16542, 49701)
(16542, 50169)
(16542, 50411)
(16542, 50786)
(16542, 52029)
(16542, 52740)
(16542, 53594)
(16542, 54170)
(16542, 54220)
(16542, 54707)
(16542, 55555)
(16542, 55798)
(16542, 56758)
(16542, 57521)
(16542, 57712)
(16542, 58322)
(16542, 60482)
(16542, 61243)
(16542, 61860)
(16542, 63633)
(16542, 64700)
(16542, 64861)
(16542, 65958)
(16542, 66275)
(16542, 66872)
(16542, 68044)
(16542, 68170)
(16542, 70641)
(16542, 71120)
(16542, 72122)
(16542, 72408)
(16542, 73001)
(16542, 73131)
(16542, 76522)
(16542, 76575)
(16542, 78106)
(16542, 79384)
(16542, 81731)
(16542, 81993)
(16542, 82221)
(16542, 84104)
(16542, 85265)
(16542, 88269)
(16542, 88609)
(16542, 89570)
(16542, 90068)
(16542, 90115)
(16542, 90314)
(16542, 90398)
(16542, 90415)
(16542, 91466)
(16542, 91858)
(16542, 92935)
(16542, 94024)
(16542, 95144)
(16542, 95496)
(16542, 95871)
(16542, 97625)
(17200, 19125)
(17200, 19341)
(17200, 20645)
(17200, 22522)
(17200, 22693)
(17200, 23670)
(17200, 24283)
(17200, 24601)
(17200, 24901)
(17200, 25857)
(17200, 25984)
(17200, 27272)
(17200, 28143)
(17200, 28291)
(17200, 28302)
(17200, 28483)
(17200, 28926)
(17200, 29327)
(17200, 29992)
(17200, 30104)
(17200, 30250)
(17200, 31080)
(17200, 31260)
(17200, 31272)
(17200, 32228)
(17200, 32618)
(17200, 33229)
(17200, 33399)
(17200, 33850)
(17200, 34402)
(17200, 35167)
(17200, 35292)
(17200, 35431)
(17200, 35782)
(17200, 38212)
(17200, 39909)
(17200, 40719)
(17200, 41798)
(17200, 42371)
(17200, 42744)
(17200, 44166)
(17200, 44430)
(17200, 44436)
(17200, 46842)
(17200, 47450)
(17200, 48599)
(17200, 49471)
(17200, 49520)
(17200, 49674)
(17200, 49701)
(17200, 50169)
(17200, 50411)
(17200, 50786)
(17200, 52029)
(17200, 52740)
(17200, 53594)
(17200, 54170)
(17200, 54220)
(17200, 54707)
(17200, 55555)
(17200, 55798)
(17200, 56758)
(17200, 57521)
(17200, 57712)
(17200, 58322)
(17200, 60482)
(17200, 61243)
(17200, 61860)
(17200, 63633)
(17200, 64700)
(17200, 64861)
(17200, 65958)
(17200, 66275)
(17200, 66872)
(17200, 68044)
(17200, 68170)
(17200, 70641)
(17200, 71120)
(17200, 72122)
(17200, 72408)
(17200, 73001)
(17200, 73131)
(17200, 76522)
(17200, 76575)
(17200, 78106)
(17200, 79384)
(17200, 81731)
(17200, 81993)
(17200, 82221)
(17200, 84104)
(17200, 85265)
(17200, 88269)
(17200, 88609)
(17200, 89570)
(17200, 90068)
(17200, 90115)
(17200, 90314)
(17200, 90398)
(17200, 90415)
(17200, 91466)
(17200, 91858)
(17200, 92935)
(17200, 94024)
(17200, 95144)
(17200, 95496)
(17200, 95871)
(17200, 97625)
(19125, 19341)
(19125, 20645)
(19125, 22522)
(19125, 22693)
(19125, 23670)
(19125, 24283)
(19125, 24601)
(19125, 24901)
(19125, 25857)
(19125, 25984)
(19125, 27272)
(19125, 28143)
(19125, 28291)
(19125, 28302)
(19125, 28483)
(19125, 28926)
(19125, 29327)
(19125, 29992)
(19125, 30104)
(19125, 30250)
(19125, 31080)
(19125, 31260)
(19125, 31272)
(19125, 32228)
(19125, 32618)
(19125, 33229)
(19125, 33399)
(19125, 33850)
(19125, 34402)
(19125, 35167)
(19125, 35292)
(19125, 35431)
(19125, 35782)
(19125, 38212)
(19125, 39909)
(19125, 40719)
(19125, 41798)
(19125, 42371)
(19125, 42744)
(19125, 44166)
(19125, 44430)
(19125, 44436)
(19125, 46842)
(19125, 47450)
(19125, 48599)
(19125, 49471)
(19125, 49520)
(19125, 49674)
(19125, 49701)
(19125, 50169)
(19125, 50411)
(19125, 50786)
(19125, 52029)
(19125, 52740)
(19125, 53594)
(19125, 54170)
(19125, 54220)
(19125, 54707)
(19125, 55555)
(19125, 55798)
(19125, 56758)
(19125, 57521)
(19125, 57712)
(19125, 58322)
(19125, 60482)
(19125, 61243)
(19125, 61860)
(19125, 63633)
(19125, 64700)
(19125, 64861)
(19125, 65958)
(19125, 66275)
(19125, 66872)
(19125, 68044)
(19125, 68170)
(19125, 70641)
(19125, 71120)
(19125, 72122)
(19125, 72408)
(19125, 73001)
(19125, 73131)
(19125, 76522)
(19125, 76575)
(19125, 78106)
(19125, 79384)
(19125, 81731)
(19125, 81993)
(19125, 82221)
(19125, 84104)
(19125, 85265)
(19125, 88269)
(19125, 88609)
(19125, 89570)
(19125, 90068)
(19125, 90115)
(19125, 90314)
(19125, 90398)
(19125, 90415)
(19125, 91466)
(19125, 91858)
(19125, 92935)
(19125, 94024)
(19125, 95144)
(19125, 95496)
(19125, 95871)
(19125, 97625)
(19341, 20645)
(19341, 22522)
(19341, 22693)
(19341, 23670)
(19341, 24283)
(19341, 24601)
(19341, 24901)
(19341, 25857)
(19341, 25984)
(19341, 27272)
(19341, 28143)
(19341, 28291)
(19341, 28302)
(19341, 28483)
(19341, 28926)
(19341, 29327)
(19341, 29992)
(19341, 30104)
(19341, 30250)
(19341, 31080)
(19341, 31260)
(19341, 31272)
(19341, 32228)
(19341, 32618)
(19341, 33229)
(19341, 33399)
(19341, 33850)
(19341, 34402)
(19341, 35167)
(19341, 35292)
(19341, 35431)
(19341, 35782)
(19341, 38212)
(19341, 39909)
(19341, 40719)
(19341, 41798)
(19341, 42371)
(19341, 42744)
(19341, 44166)
(19341, 44430)
(19341, 44436)
(19341, 46842)
(19341, 47450)
(19341, 48599)
(19341, 49471)
(19341, 49520)
(19341, 49674)
(19341, 49701)
(19341, 50169)
(19341, 50411)
(19341, 50786)
(19341, 52029)
(19341, 52740)
(19341, 53594)
(19341, 54170)
(19341, 54220)
(19341, 54707)
(19341, 55555)
(19341, 55798)
(19341, 56758)
(19341, 57521)
(19341, 57712)
(19341, 58322)
(19341, 60482)
(19341, 61243)
(19341, 61860)
(19341, 63633)
(19341, 64700)
(19341, 64861)
(19341, 65958)
(19341, 66275)
(19341, 66872)
(19341, 68044)
(19341, 68170)
(19341, 70641)
(19341, 71120)
(19341, 72122)
(19341, 72408)
(19341, 73001)
(19341, 73131)
(19341, 76522)
(19341, 76575)
(19341, 78106)
(19341, 79384)
(19341, 81731)
(19341, 81993)
(19341, 82221)
(19341, 84104)
(19341, 85265)
(19341, 88269)
(19341, 88609)
(19341, 89570)
(19341, 90068)
(19341, 90115)
(19341, 90314)
(19341, 90398)
(19341, 90415)
(19341, 91466)
(19341, 91858)
(19341, 92935)
(19341, 94024)
(19341, 95144)
(19341, 95496)
(19341, 95871)
(19341, 97625)
(20645, 22522)
(20645, 22693)
(20645, 23670)
(20645, 24283)
(20645, 24601)
(20645, 24901)
(20645, 25857)
(20645, 25984)
(20645, 27272)
(20645, 28143)
(20645, 28291)
(20645, 28302)
(20645, 28483)
(20645, 28926)
(20645, 29327)
(20645, 29992)
(20645, 30104)
(20645, 30250)
(20645, 31080)
(20645, 31260)
(20645, 31272)
(20645, 32228)
(20645, 32618)
(20645, 33229)
(20645, 33399)
(20645, 33850)
(20645, 34402)
(20645, 35167)
(20645, 35292)
(20645, 35431)
(20645, 35782)
(20645, 38212)
(20645, 39909)
(20645, 40719)
(20645, 41798)
(20645, 42371)
(20645, 42744)
(20645, 44166)
(20645, 44430)
(20645, 44436)
(20645, 46842)
(20645, 47450)
(20645, 48599)
(20645, 49471)
(20645, 49520)
(20645, 49674)
(20645, 49701)
(20645, 50169)
(20645, 50411)
(20645, 50786)
(20645, 52029)
(20645, 52740)
(20645, 53594)
(20645, 54170)
(20645, 54220)
(20645, 54707)
(20645, 55555)
(20645, 55798)
(20645, 56758)
(20645, 57521)
(20645, 57712)
(20645, 58322)
(20645, 60482)
(20645, 61243)
(20645, 61860)
(20645, 63633)
(20645, 64700)
(20645, 64861)
(20645, 65958)
(20645, 66275)
(20645, 66872)
(20645, 68044)
(20645, 68170)
(20645, 70641)
(20645, 71120)
(20645, 72122)
(20645, 72408)
(20645, 73001)
(20645, 73131)
(20645, 76522)
(20645, 76575)
(20645, 78106)
(20645, 79384)
(20645, 81731)
(20645, 81993)
(20645, 82221)
(20645, 84104)
(20645, 85265)
(20645, 88269)
(20645, 88609)
(20645, 89570)
(20645, 90068)
(20645, 90115)
(20645, 90314)
(20645, 90398)
(20645, 90415)
(20645, 91466)
(20645, 91858)
(20645, 92935)
(20645, 94024)
(20645, 95144)
(20645, 95496)
(20645, 95871)
(20645, 97625)
(22522, 22693)
(22522, 23670)
(22522, 24283)
(22522, 24601)
(22522, 24901)
(22522, 25857)
(22522, 25984)
(22522, 27272)
(22522, 28143)
(22522, 28291)
(22522, 28302)
(22522, 28483)
(22522, 28926)
(22522, 29327)
(22522, 29992)
(22522, 30104)
(22522, 30250)
(22522, 31080)
(22522, 31260)
(22522, 31272)
(22522, 32228)
(22522, 32618)
(22522, 33229)
(22522, 33399)
(22522, 33850)
(22522, 34402)
(22522, 35167)
(22522, 35292)
(22522, 35431)
(22522, 35782)
(22522, 38212)
(22522, 39909)
(22522, 40719)
(22522, 41798)
(22522, 42371)
(22522, 42744)
(22522, 44166)
(22522, 44430)
(22522, 44436)
(22522, 46842)
(22522, 47450)
(22522, 48599)
(22522, 49471)
(22522, 49520)
(22522, 49674)
(22522, 49701)
(22522, 50169)
(22522, 50411)
(22522, 50786)
(22522, 52029)
(22522, 52740)
(22522, 53594)
(22522, 54170)
(22522, 54220)
(22522, 54707)
(22522, 55555)
(22522, 55798)
(22522, 56758)
(22522, 57521)
(22522, 57712)
(22522, 58322)
(22522, 60482)
(22522, 61243)
(22522, 61860)
(22522, 63633)
(22522, 64700)
(22522, 64861)
(22522, 65958)
(22522, 66275)
(22522, 66872)
(22522, 68044)
(22522, 68170)
(22522, 70641)
(22522, 71120)
(22522, 72122)
(22522, 72408)
(22522, 73001)
(22522, 73131)
(22522, 76522)
(22522, 76575)
(22522, 78106)
(22522, 79384)
(22522, 81731)
(22522, 81993)
(22522, 82221)
(22522, 84104)
(22522, 85265)
(22522, 88269)
(22522, 88609)
(22522, 89570)
(22522, 90068)
(22522, 90115)
(22522, 90314)
(22522, 90398)
(22522, 90415)
(22522, 91466)
(22522, 91858)
(22522, 92935)
(22522, 94024)
(22522, 95144)
(22522, 95496)
(22522, 95871)
(22522, 97625)
(22693, 23670)
(22693, 24283)
(22693, 24601)
(22693, 24901)
(22693, 25857)
(22693, 25984)
(22693, 27272)
(22693, 28143)
(22693, 28291)
(22693, 28302)
(22693, 28483)
(22693, 28926)
(22693, 29327)
(22693, 29992)
(22693, 30104)
(22693, 30250)
(22693, 31080)
(22693, 31260)
(22693, 31272)
(22693, 32228)
(22693, 32618)
(22693, 33229)
(22693, 33399)
(22693, 33850)
(22693, 34402)
(22693, 35167)
(22693, 35292)
(22693, 35431)
(22693, 35782)
(22693, 38212)
(22693, 39909)
(22693, 40719)
(22693, 41798)
(22693, 42371)
(22693, 42744)
(22693, 44166)
(22693, 44430)
(22693, 44436)
(22693, 46842)
(22693, 47450)
(22693, 48599)
(22693, 49471)
(22693, 49520)
(22693, 49674)
(22693, 49701)
(22693, 50169)
(22693, 50411)
(22693, 50786)
(22693, 52029)
(22693, 52740)
(22693, 53594)
(22693, 54170)
(22693, 54220)
(22693, 54707)
(22693, 55555)
(22693, 55798)
(22693, 56758)
(22693, 57521)
(22693, 57712)
(22693, 58322)
(22693, 60482)
(22693, 61243)
(22693, 61860)
(22693, 63633)
(22693, 64700)
(22693, 64861)
(22693, 65958)
(22693, 66275)
(22693, 66872)
(22693, 68044)
(22693, 68170)
(22693, 70641)
(22693, 71120)
(22693, 72122)
(22693, 72408)
(22693, 73001)
(22693, 73131)
(22693, 76522)
(22693, 76575)
(22693, 78106)
(22693, 79384)
(22693, 81731)
(22693, 81993)
(22693, 82221)
(22693, 84104)
(22693, 85265)
(22693, 88269)
(22693, 88609)
(22693, 89570)
(22693, 90068)
(22693, 90115)
(22693, 90314)
(22693, 90398)
(22693, 90415)
(22693, 91466)
(22693, 91858)
(22693, 92935)
(22693, 94024)
(22693, 95144)
(22693, 95496)
(22693, 95871)
(22693, 97625)
(23670, 24283)
(23670, 24601)
(23670, 24901)
(23670, 25857)
(23670, 25984)
(23670, 27272)
(23670, 28143)
(23670, 28291)
(23670, 28302)
(23670, 28483)
(23670, 28926)
(23670, 29327)
(23670, 29992)
(23670, 30104)
(23670, 30250)
(23670, 31080)
(23670, 31260)
(23670, 31272)
(23670, 32228)
(23670, 32618)
(23670, 33229)
(23670, 33399)
(23670, 33850)
(23670, 34402)
(23670, 35167)
(23670, 35292)
(23670, 35431)
(23670, 35782)
(23670, 38212)
(23670, 39909)
(23670, 40719)
(23670, 41798)
(23670, 42371)
(23670, 42744)
(23670, 44166)
(23670, 44430)
